,year,q,relative_price,area_and_rooms
4557,2021.0,Q2,"2,248.7",6-5.5 (חיפה - 4000)
4558,2021.0,Q3,"2,438.6",6-5.5 (חיפה - 4000)
4559,2021.0,Q4,"2,593.8",6-5.5 (חיפה - 4000)
4560,2017.0,Q1,"1,929.7",ירושלים - 3000
4561,2017.0,Q2,"1,958.4",ירושלים - 3000
4562,2017.0,Q3,"1,997.3",ירושלים - 3000
4563,2017.0,Q4,"2,035.5",ירושלים - 3000
4564,2018.0,Q1,"1,982.6",ירושלים - 3000
4565,2018.0,Q2,"1,987.2",ירושלים - 3000
4566,2018.0,Q3,"2,006.7",ירושלים - 3000
4567,2018.0,Q4,"2,029.0",ירושלים - 3000
4568,2019.0,Q1,"1,975.8",ירושלים - 3000
4569,2019.0,Q2,"1,977.6",ירושלים - 3000
4570,2019.0,Q3,"2,032.7",ירושלים - 3000
4571,2019.0,Q4,"2,028.2",ירושלים - 3000
4572,2020.0,Q1,"2,141.0",ירושלים - 3000
4573,2020.0,Q2,"2,125.9",ירושלים - 3000
4574,2020.0,Q3,"2,096.7",ירושלים - 3000
4575,2020.0,Q4,"2,185.2",ירושלים - 3000
4576,2021.0,Q1,"2,141.6",ירושלים - 3000
4577,2021.0,Q2,"2,131.3",ירושלים - 3000
4578,2021.0,Q3,"2,204.9",ירושלים - 3000
4579,2021.0,Q4,"2,297.9",ירושלים - 3000
4580,2017.0,Q1,"1,224.8",1-2 (ירושלים - 3000)
4581,2017.0,Q2,"1,285.9",1-2 (ירושלים - 3000)
4582,2017.0,Q3,"1,233.8",1-2 (ירושלים - 3000)
4583,2017.0,Q4,"1,267.5",1-2 (ירושלים - 3000)
4584,2018.0,Q1,"1,222.8",1-2 (ירושלים - 3000)
4585,2018.0,Q2,"1,189.7",1-2 (ירושלים - 3000)
4586,2018.0,Q3,"1,212.0",1-2 (ירושלים - 3000)
4587,2018.0,Q4,"1,241.7",1-2 (ירושלים - 3000)
4588,2019.0,Q1,"1,137.1",1-2 (ירושלים - 3000)
4589,2019.0,Q2,"1,250.3",1-2 (ירושלים - 3000)
4590,2019.0,Q3,"1,367.7",1-2 (ירושלים - 3000)
4591,2019.0,Q4,"1,329.2",1-2 (ירושלים - 3000)
4592,2020.0,Q1,"1,334.8",1-2 (ירושלים - 3000)
4593,2020.0,Q2,"1,329.8",1-2 (ירושלים - 3000)
4594,2020.0,Q3,"1,439.2",1-2 (ירושלים - 3000)
4595,2020.0,Q4,"1,522.5",1-2 (ירושלים - 3000)
4596,2021.0,Q1,"1,434.7",1-2 (ירושלים - 3000)
4597,2021.0,Q2,"1,450.0",1-2 (ירושלים - 3000)
4598,2021.0,Q3,"1,458.5",1-2 (ירושלים - 3000)
4599,2021.0,Q4,"1,469.2",1-2 (ירושלים - 3000)
4600,2017.0,Q1,"1,561.6",3-2.5 (ירושלים - 3000)
4601,2017.0,Q2,"1,604.9",3-2.5 (ירושלים - 3000)
4602,2017.0,Q3,"1,661.9",3-2.5 (ירושלים - 3000)
4603,2017.0,Q4,"1,619.0",3-2.5 (ירושלים - 3000)
4604,2018.0,Q1,"1,602.4",3-2.5 (ירושלים - 3000)
4605,2018.0,Q2,"1,634.7",3-2.5 (ירושלים - 3000)
4606,2018.0,Q3,"1,603.4",3-2.5 (ירושלים - 3000)
4607,2018.0,Q4,"1,652.9",3-2.5 (ירושלים - 3000)
4608,2019.0,Q1,"1,690.2",3-2.5 (ירושלים - 3000)
4609,2019.0,Q2,"1,635.2",3-2.5 (ירושלים - 3000)
4610,2019.0,Q3,"1,649.6",3-2.5 (ירושלים - 3000)
4611,2019.0,Q4,"1,669.8",3-2.5 (ירושלים - 3000)
4612,2020.0,Q1,"1,791.6",3-2.5 (ירושלים - 3000)
4613,2020.0,Q2,"1,739.9",3-2.5 (ירושלים - 3000)
4614,2020.0,Q3,"1,747.4",3-2.5 (ירושלים - 3000)
4615,2020.0,Q4,"1,711.2",3-2.5 (ירושלים - 3000)
4616,2021.0,Q1,"1,785.9",3-2.5 (ירושלים - 3000)
4617,2021.0,Q2,"1,707.6",3-2.5 (ירושלים - 3000)
4618,2021.0,Q3,"1,801.8",3-2.5 (ירושלים - 3000)
4619,2021.0,Q4,"1,902.0",3-2.5 (ירושלים - 3000)
4620,2017.0,Q1,"1,993.3",4-3.5 (ירושלים - 3000)
4621,2017.0,Q2,"2,086.9",4-3.5 (ירושלים - 3000)
4622,2017.0,Q3,"2,122.9",4-3.5 (ירושלים - 3000)
4623,2017.0,Q4,"2,219.2",4-3.5 (ירושלים - 3000)
4624,2018.0,Q1,"2,108.0",4-3.5 (ירושלים - 3000)
4625,2018.0,Q2,"2,161.3",4-3.5 (ירושלים - 3000)
4626,2018.0,Q3,"2,252.7",4-3.5 (ירושלים - 3000)
4627,2018.0,Q4,"2,133.1",4-3.5 (ירושלים - 3000)
4628,2019.0,Q1,"2,048.0",4-3.5 (ירושלים - 3000)
4629,2019.0,Q2,"2,165.2",4-3.5 (ירושלים - 3000)
4630,2019.0,Q3,"2,162.0",4-3.5 (ירושלים - 3000)
4631,2019.0,Q4,"2,187.2",4-3.5 (ירושלים - 3000)
4632,2020.0,Q1,"2,289.4",4-3.5 (ירושלים - 3000)
4633,2020.0,Q2,"2,202.2",4-3.5 (ירושלים - 3000)
4634,2020.0,Q3,"2,195.9",4-3.5 (ירושלים - 3000)
4635,2020.0,Q4,"2,353.2",4-3.5 (ירושלים - 3000)
4636,2021.0,Q1,"2,236.5",4-3.5 (ירושלים - 3000)
4637,2021.0,Q2,"2,295.1",4-3.5 (ירושלים - 3000)
4638,2021.0,Q3,"2,470.6",4-3.5 (ירושלים - 3000)
4639,2021.0,Q4,"2,539.8",4-3.5 (ירושלים - 3000)
4640,2017.0,Q1,"2,479.1",5-4.5 (ירושלים - 3000)
4641,2017.0,Q2,"2,609.7",5-4.5 (ירושלים - 3000)
4642,2017.0,Q3,"2,688.7",5-4.5 (ירושלים - 3000)
4643,2017.0,Q4,"3,012.0",5-4.5 (ירושלים - 3000)
4644,2018.0,Q1,"2,535.2",5-4.5 (ירושלים - 3000)
4645,2018.0,Q2,"2,682.3",5-4.5 (ירושלים - 3000)
4646,2018.0,Q3,"2,580.0",5-4.5 (ירושלים - 3000)
4647,2018.0,Q4,"2,856.0",5-4.5 (ירושלים - 3000)
4648,2019.0,Q1,"2,661.8",5-4.5 (ירושלים - 3000)
4649,2019.0,Q2,"2,711.5",5-4.5 (ירושלים - 3000)
4650,2019.0,Q3,"2,831.2",5-4.5 (ירושלים - 3000)
4651,2019.0,Q4,"2,835.2",5-4.5 (ירושלים - 3000)
4652,2020.0,Q1,"2,761.9",5-4.5 (ירושלים - 3000)
4653,2020.0,Q2,"2,745.8",5-4.5 (ירושלים - 3000)
4654,2020.0,Q3,"2,780.2",5-4.5 (ירושלים - 3000)
4655,2020.0,Q4,"2,901.8",5-4.5 (ירושלים - 3000)
4656,2021.0,Q1,"2,982.4",5-4.5 (ירושלים - 3000)
4657,2021.0,Q2,"2,989.4",5-4.5 (ירושלים - 3000)
4658,2021.0,Q3,"3,019.6",5-4.5 (ירושלים - 3000)
4659,2021.0,Q4,"3,163.8",5-4.5 (ירושלים - 3000)
4660,2017.0,Q1,"3,574.7",6-5.5 (ירושלים - 3000)
4661,2017.0,Q2,"3,412.6",6-5.5 (ירושלים - 3000)
4662,2017.0,Q3,"3,379.9",6-5.5 (ירושלים - 3000)
4663,2017.0,Q4,"3,690.5",6-5.5 (ירושלים - 3000)
4664,2018.0,Q1,"3,217.0",6-5.5 (ירושלים - 3000)
4665,2018.0,Q2,"3,089.8",6-5.5 (ירושלים - 3000)
4666,2018.0,Q3,"2,817.2",6-5.5 (ירושלים - 3000)
4667,2018.0,Q4,"3,344.0",6-5.5 (ירושלים - 3000)
4668,2019.0,Q1,"3,246.8",6-5.5 (ירושלים - 3000)
4669,2019.0,Q2,"3,476.0",6-5.5 (ירושלים - 3000)
4670,2019.0,Q3,"3,453.7",6-5.5 (ירושלים - 3000)
4671,2019.0,Q4,"3,355.8",6-5.5 (ירושלים - 3000)
4672,2020.0,Q1,"3,668.8",6-5.5 (ירושלים - 3000)
4673,2020.0,Q2,"3,883.0",6-5.5 (ירושלים - 3000)
4674,2020.0,Q3,"3,395.7",6-5.5 (ירושלים - 3000)
4675,2020.0,Q4,"3,520.2",6-5.5 (ירושלים - 3000)
4676,2021.0,Q1,"3,819.3",6-5.5 (ירושלים - 3000)
4677,2021.0,Q2,"3,632.4",6-5.5 (ירושלים - 3000)
4678,2021.0,Q3,"3,638.8",6-5.5 (ירושלים - 3000)
4679,2021.0,Q4,"3,836.8",6-5.5 (ירושלים - 3000)
4680,2017.0,Q1,"2,021.4",כפר סבא - 6900
4681,2017.0,Q2,"2,053.2",כפר סבא - 6900
4682,2017.0,Q3,"2,104.4",כפר סבא - 6900
4683,2017.0,Q4,"2,080.2",כפר סבא - 6900
4684,2018.0,Q1,"2,062.1",כפר סבא - 6900
4685,2018.0,Q2,"2,165.5",כפר סבא - 6900
4686,2018.0,Q3,"2,127.5",כפר סבא - 6900
4687,2018.0,Q4,"2,081.4",כפר סבא - 6900
4688,2019.0,Q1,"2,058.9",כפר סבא - 6900
4689,2019.0,Q2,"2,155.4",כפר סבא - 6900
4690,2019.0,Q3,"2,149.6",כפר סבא - 6900
4691,2019.0,Q4,"2,135.4",כפר סבא - 6900
4692,2020.0,Q1,"2,221.9",כפר סבא - 6900
4693,2020.0,Q2,"2,245.2",כפר סבא - 6900
4694,2020.0,Q3,"2,159.3",כפר סבא - 6900
4695,2020.0,Q4,"2,271.1",כפר סבא - 6900
4696,2021.0,Q1,"2,279.8",כפר סבא - 6900
4697,2021.0,Q2,"2,238.7",כפר סבא - 6900
4698,2021.0,Q3,"2,377.3",כפר סבא - 6900
4699,2021.0,Q4,"2,534.4",כפר סבא - 6900
4700,2017.0,Q1,-,1-2 (כפר סבא - 6900)
4701,2017.0,Q2,-,1-2 (כפר סבא - 6900)
4702,2017.0,Q3,-,1-2 (כפר סבא - 6900)
4703,2017.0,Q4,-,1-2 (כפר סבא - 6900)
4704,2018.0,Q1,-,1-2 (כפר סבא - 6900)
4705,2018.0,Q2,-,1-2 (כפר סבא - 6900)
4706,2018.0,Q3,-,1-2 (כפר סבא - 6900)
4707,2018.0,Q4,"1,224.3",1-2 (כפר סבא - 6900)
4708,2019.0,Q1,-,1-2 (כפר סבא - 6900)
4709,2019.0,Q2,-,1-2 (כפר סבא - 6900)
4710,2019.0,Q3,"1,043.3",1-2 (כפר סבא - 6900)
4711,2019.0,Q4,-,1-2 (כפר סבא - 6900)
4712,2020.0,Q1,-,1-2 (כפר סבא - 6900)
4713,2020.0,Q2,-,1-2 (כפר סבא - 6900)
4714,2020.0,Q3,-,1-2 (כפר סבא - 6900)
4715,2020.0,Q4,-,1-2 (כפר סבא - 6900)
4716,2021.0,Q1,-,1-2 (כפר סבא - 6900)
4717,2021.0,Q2,"1,257.4",1-2 (כפר סבא - 6900)
4718,2021.0,Q3,-,1-2 (כפר סבא - 6900)
4719,2021.0,Q4,"1,442.3",1-2 (כפר סבא - 6900)
4720,2017.0,Q1,"1,595.7",3-2.5 (כפר סבא - 6900)
4721,2017.0,Q2,"1,470.6",3-2.5 (כפר סבא - 6900)
4722,2017.0,Q3,"1,572.7",3-2.5 (כפר סבא - 6900)
4723,2017.0,Q4,"1,501.9",3-2.5 (כפר סבא - 6900)
4724,2018.0,Q1,"1,519.5",3-2.5 (כפר סבא - 6900)
4725,2018.0,Q2,"1,499.4",3-2.5 (כפר סבא - 6900)
4726,2018.0,Q3,"1,492.7",3-2.5 (כפר סבא - 6900)
4727,2018.0,Q4,"1,526.7",3-2.5 (כפר סבא - 6900)
4728,2019.0,Q1,"1,565.6",3-2.5 (כפר סבא - 6900)
4729,2019.0,Q2,"1,581.8",3-2.5 (כפר סבא - 6900)
4730,2019.0,Q3,"1,646.7",3-2.5 (כפר סבא - 6900)
4731,2019.0,Q4,"1,714.5",3-2.5 (כפר סבא - 6900)
4732,2020.0,Q1,"1,645.4",3-2.5 (כפר סבא - 6900)
4733,2020.0,Q2,"1,711.3",3-2.5 (כפר סבא - 6900)
4734,2020.0,Q3,"1,588.0",3-2.5 (כפר סבא - 6900)
4735,2020.0,Q4,"1,623.7",3-2.5 (כפר סבא - 6900)
4736,2021.0,Q1,"1,752.1",3-2.5 (כפר סבא - 6900)
4737,2021.0,Q2,"1,796.6",3-2.5 (כפר סבא - 6900)
4738,2021.0,Q3,"1,803.7",3-2.5 (כפר סבא - 6900)
4739,2021.0,Q4,"1,817.0",3-2.5 (כפר סבא - 6900)
4740,2017.0,Q1,"1,941.1",4-3.5 (כפר סבא - 6900)
4741,2017.0,Q2,"2,000.6",4-3.5 (כפר סבא - 6900)
4742,2017.0,Q3,"1,981.7",4-3.5 (כפר סבא - 6900)
4743,2017.0,Q4,"1,972.6",4-3.5 (כפר סבא - 6900)
4744,2018.0,Q1,"1,907.9",4-3.5 (כפר סבא - 6900)
4745,2018.0,Q2,"1,908.0",4-3.5 (כפר סבא - 6900)
4746,2018.0,Q3,"2,062.5",4-3.5 (כפר סבא - 6900)
4747,2018.0,Q4,"1,968.7",4-3.5 (כפר סבא - 6900)
4748,2019.0,Q1,"1,920.5",4-3.5 (כפר סבא - 6900)
4749,2019.0,Q2,"2,052.4",4-3.5 (כפר סבא - 6900)
4750,2019.0,Q3,"2,034.8",4-3.5 (כפר סבא - 6900)
4751,2019.0,Q4,"2,027.6",4-3.5 (כפר סבא - 6900)
4752,2020.0,Q1,"2,022.7",4-3.5 (כפר סבא - 6900)
4753,2020.0,Q2,"2,129.2",4-3.5 (כפר סבא - 6900)
4754,2020.0,Q3,"2,046.2",4-3.5 (כפר סבא - 6900)
4755,2020.0,Q4,"2,147.7",4-3.5 (כפר סבא - 6900)
4756,2021.0,Q1,"2,176.4",4-3.5 (כפר סבא - 6900)
4757,2021.0,Q2,"2,130.4",4-3.5 (כפר סבא - 6900)
4758,2021.0,Q3,"2,301.4",4-3.5 (כפר סבא - 6900)
4759,2021.0,Q4,"2,373.3",4-3.5 (כפר סבא - 6900)
4760,2017.0,Q1,"2,415.4",5-4.5 (כפר סבא - 6900)
4761,2017.0,Q2,"2,493.9",5-4.5 (כפר סבא - 6900)
4762,2017.0,Q3,"2,491.4",5-4.5 (כפר סבא - 6900)
4763,2017.0,Q4,"2,583.4",5-4.5 (כפר סבא - 6900)
4764,2018.0,Q1,"2,535.2",5-4.5 (כפר סבא - 6900)
4765,2018.0,Q2,"2,611.5",5-4.5 (כפר סבא - 6900)
4766,2018.0,Q3,"2,533.0",5-4.5 (כפר סבא - 6900)
4767,2018.0,Q4,"2,492.5",5-4.5 (כפר סבא - 6900)
4768,2019.0,Q1,"2,496.8",5-4.5 (כפר סבא - 6900)
4769,2019.0,Q2,"2,528.2",5-4.5 (כפר סבא - 6900)
4770,2019.0,Q3,"2,579.6",5-4.5 (כפר סבא - 6900)
4771,2019.0,Q4,"2,560.7",5-4.5 (כפר סבא - 6900)
4772,2020.0,Q1,"2,672.0",5-4.5 (כפר סבא - 6900)
4773,2020.0,Q2,"2,604.1",5-4.5 (כפר סבא - 6900)
4774,2020.0,Q3,"2,647.1",5-4.5 (כפר סבא - 6900)
4775,2020.0,Q4,"2,710.3",5-4.5 (כפר סבא - 6900)
4776,2021.0,Q1,"2,591.2",5-4.5 (כפר סבא - 6900)
4777,2021.0,Q2,"2,683.9",5-4.5 (כפר סבא - 6900)
4778,2021.0,Q3,"2,769.7",5-4.5 (כפר סבא - 6900)
4779,2021.0,Q4,"3,088.6",5-4.5 (כפר סבא - 6900)
4780,2017.0,Q1,"2,786.6",6-5.5 (כפר סבא - 6900)
4781,2017.0,Q2,"2,909.5",6-5.5 (כפר סבא - 6900)
4782,2017.0,Q3,"3,039.1",6-5.5 (כפר סבא - 6900)
4783,2017.0,Q4,"2,806.9",6-5.5 (כפר סבא - 6900)
4784,2018.0,Q1,"2,977.0",6-5.5 (כפר סבא - 6900)
4785,2018.0,Q2,"2,842.6",6-5.5 (כפר סבא - 6900)
4786,2018.0,Q3,"3,228.8",6-5.5 (כפר סבא - 6900)
4787,2018.0,Q4,"2,951.7",6-5.5 (כפר סבא - 6900)
4788,2019.0,Q1,"2,902.2",6-5.5 (כפר סבא - 6900)
4789,2019.0,Q2,"2,855.8",6-5.5 (כפר סבא - 6900)
4790,2019.0,Q3,"3,151.4",6-5.5 (כפר סבא - 6900)
4791,2019.0,Q4,"3,009.4",6-5.5 (כפר סבא - 6900)
4792,2020.0,Q1,"3,078.0",6-5.5 (כפר סבא - 6900)
4793,2020.0,Q2,"3,113.1",6-5.5 (כפר סבא - 6900)
4794,2020.0,Q3,"3,057.0",6-5.5 (כפר סבא - 6900)
4795,2020.0,Q4,"3,268.8",6-5.5 (כפר סבא - 6900)
4796,2021.0,Q1,"3,426.9",6-5.5 (כפר סבא - 6900)
4797,2021.0,Q2,"3,275.8",6-5.5 (כפר סבא - 6900)
4798,2021.0,Q3,"3,760.0",6-5.5 (כפר סבא - 6900)
4799,2021.0,Q4,"3,766.3",6-5.5 (כפר סבא - 6900)
4800,2017.0,Q1,"1,835.9",נתניה - 7400
4801,2017.0,Q2,"1,805.9",נתניה - 7400
4802,2017.0,Q3,"1,805.2",נתניה - 7400
4803,2017.0,Q4,"1,773.4",נתניה - 7400
4804,2018.0,Q1,"1,761.9",נתניה - 7400
4805,2018.0,Q2,"1,738.0",נתניה - 7400
4806,2018.0,Q3,"1,783.1",נתניה - 7400
4807,2018.0,Q4,"1,706.6",נתניה - 7400
4808,2019.0,Q1,"1,768.1",נתניה - 7400
4809,2019.0,Q2,"1,750.1",נתניה - 7400
4810,2019.0,Q3,"1,775.6",נתניה - 7400
4811,2019.0,Q4,"1,651.8",נתניה - 7400
4812,2020.0,Q1,"1,674.0",נתניה - 7400
4813,2020.0,Q2,"1,673.5",נתניה - 7400
4814,2020.0,Q3,"1,715.8",נתניה - 7400
4815,2020.0,Q4,"1,802.9",נתניה - 7400
4816,2021.0,Q1,"1,905.3",נתניה - 7400
4817,2021.0,Q2,"1,930.6",נתניה - 7400
4818,2021.0,Q3,"2,346.8",נתניה - 7400
4819,2021.0,Q4,"2,128.8",נתניה - 7400
4820,2017.0,Q1,810.9,1-2 (נתניה - 7400)
4821,2017.0,Q2,863.4,1-2 (נתניה - 7400)
4822,2017.0,Q3,869.8,1-2 (נתניה - 7400)
4823,2017.0,Q4,953.2,1-2 (נתניה - 7400)
4824,2018.0,Q1,932.4,1-2 (נתניה - 7400)
4825,2018.0,Q2,"1,019.5",1-2 (נתניה - 7400)
4826,2018.0,Q3,944.7,1-2 (נתניה - 7400)
4827,2018.0,Q4,960.6,1-2 (נתניה - 7400)
4828,2019.0,Q1,977.3,1-2 (נתניה - 7400)
4829,2019.0,Q2,966.1,1-2 (נתניה - 7400)
4830,2019.0,Q3,892.5,1-2 (נתניה - 7400)
4831,2019.0,Q4,910.5,1-2 (נתניה - 7400)
4832,2020.0,Q1,933.1,1-2 (נתניה - 7400)
4833,2020.0,Q2,878.4,1-2 (נתניה - 7400)
4834,2020.0,Q3,992.5,1-2 (נתניה - 7400)
4835,2020.0,Q4,898.8,1-2 (נתניה - 7400)
4836,2021.0,Q1,"1,014.8",1-2 (נתניה - 7400)
4837,2021.0,Q2,879.7,1-2 (נתניה - 7400)
4838,2021.0,Q3,991.0,1-2 (נתניה - 7400)
4839,2021.0,Q4,"1,074.0",1-2 (נתניה - 7400)
4840,2017.0,Q1,"1,320.0",3-2.5 (נתניה - 7400)
4841,2017.0,Q2,"1,250.0",3-2.5 (נתניה - 7400)
4842,2017.0,Q3,"1,240.7",3-2.5 (נתניה - 7400)
4843,2017.0,Q4,"1,192.5",3-2.5 (נתניה - 7400)
4844,2018.0,Q1,"1,222.8",3-2.5 (נתניה - 7400)
4845,2018.0,Q2,"1,290.6",3-2.5 (נתניה - 7400)
4846,2018.0,Q3,"1,239.6",3-2.5 (נתניה - 7400)
4847,2018.0,Q4,"1,230.0",3-2.5 (נתניה - 7400)
4848,2019.0,Q1,"1,290.4",3-2.5 (נתניה - 7400)
4849,2019.0,Q2,"1,231.9",3-2.5 (נתניה - 7400)
4850,2019.0,Q3,"1,283.2",3-2.5 (נתניה - 7400)
4851,2019.0,Q4,"1,221.9",3-2.5 (נתניה - 7400)
4852,2020.0,Q1,"1,248.6",3-2.5 (נתניה - 7400)
4853,2020.0,Q2,"1,239.3",3-2.5 (נתניה - 7400)
4854,2020.0,Q3,"1,160.4",3-2.5 (נתניה - 7400)
4855,2020.0,Q4,"1,238.7",3-2.5 (נתניה - 7400)
4856,2021.0,Q1,"1,251.6",3-2.5 (נתניה - 7400)
4857,2021.0,Q2,"1,282.0",3-2.5 (נתניה - 7400)
4858,2021.0,Q3,"1,362.9",3-2.5 (נתניה - 7400)
4859,2021.0,Q4,"1,376.0",3-2.5 (נתניה - 7400)
4860,2017.0,Q1,"1,715.2",4-3.5 (נתניה - 7400)
4861,2017.0,Q2,"1,751.6",4-3.5 (נתניה - 7400)
4862,2017.0,Q3,"1,847.6",4-3.5 (נתניה - 7400)
4863,2017.0,Q4,"1,796.5",4-3.5 (נתניה - 7400)
4864,2018.0,Q1,"1,762.7",4-3.5 (נתניה - 7400)
4865,2018.0,Q2,"1,721.6",4-3.5 (נתניה - 7400)
4866,2018.0,Q3,"1,770.1",4-3.5 (נתניה - 7400)
4867,2018.0,Q4,"1,745.7",4-3.5 (נתניה - 7400)
4868,2019.0,Q1,"1,804.3",4-3.5 (נתניה - 7400)
4869,2019.0,Q2,"1,745.4",4-3.5 (נתניה - 7400)
4870,2019.0,Q3,"1,771.4",4-3.5 (נתניה - 7400)
4871,2019.0,Q4,"1,593.9",4-3.5 (נתניה - 7400)
4872,2020.0,Q1,"1,630.1",4-3.5 (נתניה - 7400)
4873,2020.0,Q2,"1,727.8",4-3.5 (נתניה - 7400)
4874,2020.0,Q3,"1,703.2",4-3.5 (נתניה - 7400)
4875,2020.0,Q4,"1,838.0",4-3.5 (נתניה - 7400)
4876,2021.0,Q1,"1,868.9",4-3.5 (נתניה - 7400)
4877,2021.0,Q2,"1,893.6",4-3.5 (נתניה - 7400)
4878,2021.0,Q3,"2,203.4",4-3.5 (נתניה - 7400)
4879,2021.0,Q4,"2,053.8",4-3.5 (נתניה - 7400)
4880,2017.0,Q1,"2,325.6",5-4.5 (נתניה - 7400)
4881,2017.0,Q2,"2,453.4",5-4.5 (נתניה - 7400)
4882,2017.0,Q3,"2,310.1",5-4.5 (נתניה - 7400)
4883,2017.0,Q4,"2,057.3",5-4.5 (נתניה - 7400)
4884,2018.0,Q1,"2,187.0",5-4.5 (נתניה - 7400)
4885,2018.0,Q2,"2,307.7",5-4.5 (נתניה - 7400)
4886,2018.0,Q3,"2,441.4",5-4.5 (נתניה - 7400)
4887,2018.0,Q4,"2,321.2",5-4.5 (נתניה - 7400)
4888,2019.0,Q1,"2,292.2",5-4.5 (נתניה - 7400)
4889,2019.0,Q2,"2,261.3",5-4.5 (נתניה - 7400)
4890,2019.0,Q3,"2,289.1",5-4.5 (נתניה - 7400)
4891,2019.0,Q4,"2,135.4",5-4.5 (נתניה - 7400)
4892,2020.0,Q1,"2,046.9",5-4.5 (נתניה - 7400)
4893,2020.0,Q2,"2,140.9",5-4.5 (נתניה - 7400)
4894,2020.0,Q3,"2,100.8",5-4.5 (נתניה - 7400)
4895,2020.0,Q4,"2,130.5",5-4.5 (נתניה - 7400)
4896,2021.0,Q1,"2,461.7",5-4.5 (נתניה - 7400)
4897,2021.0,Q2,"2,525.1",5-4.5 (נתניה - 7400)
4898,2021.0,Q3,"2,787.6",5-4.5 (נתניה - 7400)
4899,2021.0,Q4,"2,780.7",5-4.5 (נתניה - 7400)
4900,2017.0,Q1,"2,692.8",6-5.5 (נתניה - 7400)
4901,2017.0,Q2,"2,535.0",6-5.5 (נתניה - 7400)
4902,2017.0,Q3,"3,107.1",6-5.5 (נתניה - 7400)
4903,2017.0,Q4,"3,339.5",6-5.5 (נתניה - 7400)
4904,2018.0,Q1,"2,807.5",6-5.5 (נתניה - 7400)
4905,2018.0,Q2,"2,229.2",6-5.5 (נתניה - 7400)
4906,2018.0,Q3,"2,244.6",6-5.5 (נתניה - 7400)
4907,2018.0,Q4,"1,995.7",6-5.5 (נתניה - 7400)
4908,2019.0,Q1,"2,501.7",6-5.5 (נתניה - 7400)
4909,2019.0,Q2,"2,239.3",6-5.5 (נתניה - 7400)
4910,2019.0,Q3,"2,414.6",6-5.5 (נתניה - 7400)
4911,2019.0,Q4,"2,403.9",6-5.5 (נתניה - 7400)
4912,2020.0,Q1,"2,117.9",6-5.5 (נתניה - 7400)
4913,2020.0,Q2,"1,916.0",6-5.5 (נתניה - 7400)
4914,2020.0,Q3,"2,054.6",6-5.5 (נתניה - 7400)
4915,2020.0,Q4,"1,963.2",6-5.5 (נתניה - 7400)
4916,2021.0,Q1,"2,603.1",6-5.5 (נתניה - 7400)
4917,2021.0,Q2,"3,307.6",6-5.5 (נתניה - 7400)
4918,2021.0,Q3,"5,356.5",6-5.5 (נתניה - 7400)
4919,2021.0,Q4,"3,322.0",6-5.5 (נתניה - 7400)
4920,2017.0,Q1,"1,734.6",פתח תקוה  - 7900
4921,2017.0,Q2,"1,710.9",פתח תקוה  - 7900
4922,2017.0,Q3,"1,705.4",פתח תקוה  - 7900
4923,2017.0,Q4,"1,748.4",פתח תקוה  - 7900
4924,2018.0,Q1,"1,737.2",פתח תקוה  - 7900
4925,2018.0,Q2,"1,765.6",פתח תקוה  - 7900
4926,2018.0,Q3,"1,768.0",פתח תקוה  - 7900
4927,2018.0,Q4,"1,729.3",פתח תקוה  - 7900
4928,2019.0,Q1,"1,752.8",פתח תקוה  - 7900
4929,2019.0,Q2,"1,808.3",פתח תקוה  - 7900
4930,2019.0,Q3,"1,756.3",פתח תקוה  - 7900
4931,2019.0,Q4,"1,802.3",פתח תקוה  - 7900
4932,2020.0,Q1,"1,755.8",פתח תקוה  - 7900
4933,2020.0,Q2,"1,839.8",פתח תקוה  - 7900
4934,2020.0,Q3,"1,765.1",פתח תקוה  - 7900
4935,2020.0,Q4,"1,837.6",פתח תקוה  - 7900
4936,2021.0,Q1,"1,852.6",פתח תקוה  - 7900
4937,2021.0,Q2,"1,788.0",פתח תקוה  - 7900
4938,2021.0,Q3,"1,817.8",פתח תקוה  - 7900
4939,2021.0,Q4,"1,877.9",פתח תקוה  - 7900
4940,2017.0,Q1,884.8,1-2 (פתח תקוה  - 7900)
4941,2017.0,Q2,993.3,1-2 (פתח תקוה  - 7900)
4942,2017.0,Q3,"1,039.4",1-2 (פתח תקוה  - 7900)
4943,2017.0,Q4,"1,019.1",1-2 (פתח תקוה  - 7900)
4944,2018.0,Q1,968.6,1-2 (פתח תקוה  - 7900)
4945,2018.0,Q2,976.8,1-2 (פתח תקוה  - 7900)
4946,2018.0,Q3,970.0,1-2 (פתח תקוה  - 7900)
4947,2018.0,Q4,957.8,1-2 (פתח תקוה  - 7900)
4948,2019.0,Q1,924.3,1-2 (פתח תקוה  - 7900)
4949,2019.0,Q2,"1,015.9",1-2 (פתח תקוה  - 7900)
4950,2019.0,Q3,996.5,1-2 (פתח תקוה  - 7900)
4951,2019.0,Q4,987.3,1-2 (פתח תקוה  - 7900)
4952,2020.0,Q1,"1,086.5",1-2 (פתח תקוה  - 7900)
4953,2020.0,Q2,"1,061.6",1-2 (פתח תקוה  - 7900)
4954,2020.0,Q3,"1,005.2",1-2 (פתח תקוה  - 7900)
4955,2020.0,Q4,"1,021.9",1-2 (פתח תקוה  - 7900)
4956,2021.0,Q1,"1,119.5",1-2 (פתח תקוה  - 7900)
